ct20_id,median_yearbuilt,median_price,median_prslpr,mortgage,median_totrooms,median_bathrooms,median_bedrooms,median_lotsize,median_intersf,median_flip_horizon,median_price_diff,median_price_diff_pch,median_lasqbin,mean_month_horizon,buyer_llc_ind_sum,buyer_bus_ind_sum,buyer_trst_ind_sum,buyer_bnk_ind_sum,buyer_gse_ind_sum,buyer_gov_ind_sum,seller_llc_ind_sum,seller_llp_ind_sum,seller_bus_ind_sum,seller_trst_ind_sum,seller_bnk_ind_sum,seller_gse_ind_sum,seller_gov_ind_sum,flip_ind_sum,buy_side_flip_sum,sell_side_flip_sum,restype_R1F_sum,sum_institutional_investor,sum_large_investor,sum_medium_investor,sum_non_investor,sum_small_investor,sum_non_small_llc_investor,sum_small_llc_investor,count_1-FAM RES,count_2-FAM RES,count_3-FAM RES,count_CONDOMINIUM,count_RES DEV LAND,percent_owners,num_sales_transactions,years,pop,male,female,pop_u18,pop_18_64,pop_65o,nhwhi,nhaa,nhna,nhas,nhpi,nhapi,nhoth,nhmlt,lat,fam,hh,fhh,fhh2,fhh3,fhh4,fhh5,fhh6,fhh7o,nfhh,nfhh1,nfhh2,nfhh3,nfhh4,nfhh5,nfhh6,nfhh7o,acs_year,mhi,mhi_me,o_mhi,o_mhi_me,r_mhi,r_mhi_me
25025000804,1935,459950,303000,226600,4,2,2,1368,1198,2574,67724,19.18,1250.5,10,71,3,15,1,2,0,41,0,11,29,4,4,1,32,30,32,45,24,16,33,266,21,288,72,45,42,22,194,1,72.5,360,2020,3813,2047,1766,515,3021,277,1661,217,5,824,4,828,70,214,818,593,1444,593,203,168,127,59,23,13,851,346,269,135,51,34,11,5,2017-21,100048,13515,109178,14522,90551,36241
25025101101,1920,369000,147000,324000,10,2,4,4220,2820,1934,105643,35.795,2850.5,11,40,2,7,2,4,0,35,0,3,13,12,7,4,31,31,31,35,16,13,8,163,11,169,42,35,62,34,49,4,68.7,211,2020,3522,1579,1943,849,2209,464,108,2436,7,28,0,28,35,156,752,873,1233,873,256,256,185,105,43,28,360,279,46,18,11,6,0,0,2017-21,59226,24852,81481,46215,54677,13171
25025081400,1905,445500,147000,304375,5,2,3,1584.5,1540.5,2702,112819.5,42.395,1650.5,11,88,5,16,4,3,0,59,0,5,25,12,3,4,36,33,36,30,24,12,27,253,34,258,92,30,52,42,158,8,72.3,350,2020,3774,1850,1924,515,2801,458,1172,1324,9,326,1,327,33,225,684,705,1558,705,275,194,126,65,33,12,853,525,152,85,68,15,8,0,2017-21,59464,24798,116563,18159,38925,5373
25025160502,1919,328000,212000,240000,4,1,2,1869,1250,1912.5,67750,30,1250.5,11,96,13,22,13,4,1,76,0,13,50,38,7,2,70,73,70,75,46,9,32,482,26,488,107,75,68,52,283,8,61.5,595,2020,5604,2770,2834,1492,3687,425,1048,314,11,212,2,214,78,159,3780,1198,1846,1198,302,294,259,176,84,83,648,490,110,27,7,6,3,5,2017-21,53692,16801,100972,43299,27773,2981
25025092300,1905,392787,198000,310000,11,3,6,4157,3048,1780,107000,40,3050.5,10,48,5,12,5,8,0,36,0,7,15,27,7,4,41,44,41,58,30,19,16,176,14,202,53,58,48,94,12,1,62,255,2020,3301,1476,1825,893,2045,363,119,2033,16,131,0,131,58,204,740,770,1085,770,212,205,182,97,39,35,315,262,27,10,12,1,3,0,2017-21,71667,21449,90938,18822,50568,27256
25025070102,2000,1101000,545000,0,4,2,2,1195,1195,2453,163766,19.42,1150.5,12,120,24,112,4,3,0,76,0,26,118,10,3,0,73,73,73,0,9,26,24,880,58,876,121,0,0,0,898,0,67.2,997,2020,3687,1869,1818,150,2793,744,2194,232,7,745,4,749,20,132,353,473,1223,473,345,68,42,10,5,3,750,605,110,15,19,0,1,0,2017-21,55724,45313,250001,0,0,0
25009221700,1900,300900,131500,224000,0,2,3,3500,1494,2430,50500,21.465,1550.5,12,32,7,15,6,2,0,11,0,5,37,16,3,2,25,27,25,140,9,18,9,284,13,299,34,140,74,21,58,7,70.6,333,2020,2878,1344,1534,510,1750,618,2463,27,7,49,0,49,43,132,157,723,1284,723,301,212,110,66,25,9,561,477,68,11,2,2,0,1,2017-21,64375,18297,86250,37557,43021,15853
25017331300,1991,420000,231000,350000,7,2,3,21780,1694,2155.5,85000,23.4,1750.5,10,48,19,59,7,7,0,72,0,34,139,26,10,2,133,135,133,898,44,18,28,874,36,944,56,898,2,0,6,43,66.9,1000,2020,7477,3733,3744,1599,4731,1147,6417,89,6,408,0,408,50,249,258,2082,2569,2082,684,517,607,171,63,40,487,382,90,11,3,0,0,1,2017-21,148375,21741,157267,22070,0,0
25009203302,1928,559000,285000,280000,6,2,3,3970,1795,2334.5,59000,14.18,1850.5,13,67,8,94,5,8,0,66,0,13,193,16,8,0,72,73,72,532,22,20,19,840,42,871,72,532,41,17,258,13,68.8,943,2020,4443,2070,2373,814,2361,1268,4003,48,1,41,0,41,26,144,180,1209,2113,1209,602,251,232,90,24,10,904,812,82,6,2,2,0,0,2017-21,136369,25702,164107,27102,69802,46934
25021443106,1964,273100,187000,235000,6,2,3,13973,1545,2186.5,26500,10.92,1550.5,8,49,19,20,26,19,1,51,0,45,46,58,21,4,75,79,75,656,82,17,18,652,24,722,71,656,5,4,67,10,63.6,793,2020,5540,2722,2818,1007,3492,1041,4688,123,0,114,0,114,73,247,295,1524,2180,1524,626,392,336,116,34,20,656,513,126,15,1,1,0,0,2017-21,106111,29852,130192,26885,51300,37296
25009221100,1940,425000,148575,237187.5,0,2,3,12200,1578,2662,75000,19.32,1650.5,12,28,10,47,7,5,1,26,0,12,75,27,5,2,45,49,45,527,17,17,30,628,18,679,31,527,38,6,30,35,77.5,710,2020,4348,2102,2246,681,2410,1257,4069,15,0,23,0,23,12,138,91,1229,1857,1229,617,267,240,83,19,3,628,507,106,10,4,0,0,1,2017-21,96339,10825,120949,12710,21793,14496
25009210301,1984,305000,179900,194900,5,2,2,0,1317,2359,60000,23.19,1350.5,12,9,3,31,3,2,0,11,0,4,84,8,1,0,33,33,33,147,9,5,7,412,14,437,10,147,2,0,284,0,70.2,447,2020,5176,2028,3148,436,1733,3007,4621,90,0,127,0,127,17,110,211,1102,3010,1102,739,161,107,63,22,10,1908,1800,101,3,0,2,2,0,2017-21,51938,11399,47115,22182,59663,19736
25017366201,1962,8e+05,439000,539643,8,3,4,56904,2702,2365.5,116229,17.105,2750.5,12,27,6,16,2,0,0,35,0,4,73,2,0,0,46,49,46,562,6,8,15,544,18,563,28,562,0,0,0,22,74.8,591,2020,3750,1808,1942,1049,2065,636,3030,23,1,368,1,369,14,188,125,1091,1243,1091,369,250,317,112,34,9,152,128,15,4,3,0,0,2,2017-21,235313,40521,235804,39559,0,0
25025092400,1910,348000,131000,230000,11,3,6,4560,3306,1077,71720,34.065,3400.5,9,82,25,29,11,4,0,64,0,24,31,36,6,8,60,53,60,31,55,36,24,188,28,238,93,31,56,104,59,3,66.8,331,2020,6067,2652,3415,1805,3631,631,181,2984,25,71,0,71,82,443,2281,1466,2059,1466,453,413,325,166,57,52,593,482,74,15,14,3,2,3,2017-21,39850,15230,0,0,35938,18807
25009206700,1905,239000,154500,155200,5,2,2,6827,1268,2662,27300,14.09,1250.5,11,33,10,27,10,14,0,42,0,15,71,29,17,2,54,58,54,95,45,13,23,419,27,484,43,95,80,35,260,0,66.6,527,2020,4564,2171,2393,856,2878,830,1807,481,3,260,3,263,48,153,1809,956,1970,956,388,247,158,90,44,29,1014,853,138,16,4,0,0,3,2017-21,62552,5009,76159,19842,43519,6681
25009223200,1920,359000,2e+05,242250,6,2,3,6011,1680,2351.5,42874,15.19,1650.5,11,60,5,44,5,7,0,81,0,14,91,19,9,0,75,78,75,371,20,11,21,727,32,747,64,371,78,10,258,3,68.4,811,2020,3747,1783,1964,648,2313,786,3320,24,0,79,0,79,38,157,129,949,1711,949,415,232,200,71,21,10,762,640,105,9,3,4,1,0,2017-21,75526,13586,123281,33140,42464,12800
25027715100,1988,480000,3e+05,364650,8,3,4,80020,2519,2468,35000,7.44,2550.5,12,43,12,37,10,11,0,55,0,47,94,26,11,2,75,73,75,830,28,9,16,911,18,931,51,830,10,0,31,61,67.8,982,2020,5665,2776,2889,1519,3281,865,4903,16,0,269,0,269,49,279,149,1637,1911,1637,581,381,436,149,60,30,274,205,61,3,5,0,0,0,2017-21,167132,26753,177266,28939,28088,19993
25017322200,1993,349900,190410,210000,6,3,3,0,1764,2465,49550,16.13,1750.5,11,36,8,64,9,3,0,45,0,14,93,16,4,1,86,91,86,304,24,7,23,798,34,845,41,304,19,6,408,9,65.9,886,2020,4462,2140,2322,793,2662,1007,3398,113,4,182,0,182,98,419,248,1224,1924,1224,598,245,230,98,41,12,700,564,112,16,6,2,0,0,2017-21,97838,23242,137634,19668,61597,23974
25017352900,1922,705000,336000,334250,5,1,2,0,1140,2293.5,210000,41.79,1150.5,6,45,24,14,0,0,0,33,0,32,33,0,0,4,28,28,28,28,4,31,23,398,12,423,45,28,30,13,374,0,73.9,468,2020,2869,1400,1469,396,2076,397,2010,111,2,345,5,350,25,194,177,593,1312,593,311,141,108,22,9,2,719,433,182,76,23,4,0,1,2017-21,160833,36422,205625,48606,94286,30800
25009210200,1963,4e+05,229350,3e+05,7,3,3,15220,1851.5,2357.5,64500,18.625,1850.5,10,47,4,28,7,7,1,38,0,11,110,25,9,2,68,70,68,550,29,13,18,698,28,733,53,550,5,0,181,8,72.4,786,2020,5308,2594,2714,728,3160,1420,4767,100,3,98,0,98,20,136,184,1499,1959,1499,633,386,295,102,48,35,460,364,80,8,6,2,0,0,2017-21,116556,12070,117283,16076,0,0
25017383904,1965,364045,230000,275000,7,2,3,20469,1512,2272,48000,14.51,1550.5,10,33,13,27,9,6,0,35,0,12,91,27,5,12,87,89,87,756,38,15,22,858,24,916,41,756,2,0,180,8,64.7,957,2020,5221,2504,2717,935,2907,1379,4095,192,4,302,0,302,68,235,325,1425,2194,1425,648,335,290,110,24,18,769,668,86,13,2,0,0,0,2017-21,79306,29940,135986,27856,34858,20179
25025061204,1919,875000,545000,417000,3,1,1,1320,1320,2303,243000,35.48,1350.5,17,31,2,15,0,0,0,76,0,6,7,0,0,0,18,20,18,0,1,1,5,266,10,252,31,0,0,0,246,0,61.1,283,2020,937,488,449,61,770,106,787,11,0,64,0,64,3,27,45,203,611,203,144,29,23,5,0,2,408,321,76,7,4,0,0,0,2017-21,147648,17023,208523,107393,141125,72681
25023504102,1973,638500,325000,444500,8,3,3,54886,2727,2538.5,76250,11.145,2750.5,11,35,11,41,4,1,0,31,0,12,111,15,1,0,77,84,77,739,13,13,17,691,50,746,38,739,2,0,5,19,71,784,2020,5733,2846,2887,1665,3148,920,5271,22,1,119,1,120,40,156,123,1582,1846,1582,504,309,453,227,67,22,264,219,30,9,3,2,1,0,2017-21,202130,26328,211750,13089,74063,40970
25009210500,1955,360000,209000,294400,6,2,3,6538,1564,2193,66000,21.66,1550.5,8,33,15,22,11,15,0,54,0,16,100,27,18,7,86,88,86,782,45,21,23,840,18,903,44,782,23,2,105,11,67.2,947,2020,6946,3332,3614,1319,4293,1334,5840,165,3,223,2,225,66,264,383,1926,2448,1926,690,540,481,140,51,24,522,413,87,14,7,1,0,0,2017-21,104892,28340,109940,33987,0,0
25017350300,1920,545000,175000,380000,6,2,3,1797,1346,2093,163405,43.9,1350.5,10,57,5,13,3,4,0,69,0,5,32,8,6,4,45,45,45,117,15,5,17,429,21,427,60,117,91,24,228,1,66.7,487,2020,2984,1489,1495,386,2370,228,1983,158,1,275,0,275,59,210,298,609,1302,609,283,154,122,30,15,5,693,360,232,67,26,7,1,0,2017-21,125288,26178,133438,18302,114063,32161
25021442104,1982,328724,206100,263500,6,2,3,16483,1344,2663.5,33000,11.865,1350.5,11,39,4,16,8,6,2,29,0,13,69,19,8,2,66,72,66,539,26,9,34,787,17,828,45,539,3,1,287,5,68.6,873,2020,5565,2737,2828,1237,3525,803,4787,70,2,354,2,356,20,150,180,1571,2056,1571,558,401,420,136,37,19,485,406,63,12,2,1,0,1,2017-21,129107,20724,130096,24067,0,0
25009209100,1957,540000,240000,396900,7,3,3,15886,2330,1966,1e+05,21.7,2350.5,12,60,12,38,8,2,0,68,0,9,158,18,6,0,102,106,102,907,26,39,36,888,46,969,66,907,3,0,33,20,70.9,1035,2020,7176,3437,3739,1680,4056,1440,6015,86,0,535,0,535,44,253,243,1944,2638,1944,726,419,537,188,62,12,694,601,82,4,4,1,1,1,2017-21,125740,17557,155136,22406,26376,1204
25025130101,1937,465000,280000,362400,7,2,3,4800,1464,2258,103100,25.795,1450.5,11,40,3,13,4,2,0,58,0,6,73,11,2,2,71,70,71,572,16,12,16,741,40,782,43,572,48,0,198,1,66.8,825,2020,6048,2784,3264,1023,3816,1209,4540,206,1,580,0,580,59,222,440,1579,2759,1579,753,373,289,111,39,14,1180,958,193,18,11,0,0,0,2017-21,121875,18783,126889,23587,110890,30368
25025010500,1920,1280000,312500,375000,4,2,2,805,1363,2236,216500,32.26,1350.5,12,69,0,40,0,0,0,127,0,0,27,0,0,0,14,23,14,10,11,4,5,299,20,270,69,10,5,1,300,0,69.9,339,2020,3876,1850,2026,179,3224,473,2086,306,5,987,3,990,30,159,300,371,1654,371,241,74,35,14,5,2,1283,849,319,102,13,0,0,0,2017-21,49772,7271,166000,135952,49103,2634
25025010600,1927,1160000,441500,0,4,2,2,1142,1134,2046,2e+05,32.48,1150.5,13,37,1,55,1,1,0,67,0,4,63,0,1,0,35,37,35,1,2,6,10,414,30,424,38,1,0,1,444,0,58,462,2020,3529,1660,1869,290,2448,791,2472,149,0,507,1,508,12,139,249,740,2155,740,507,145,66,14,5,3,1415,1176,209,26,0,4,0,0,2017-21,93415,21741,204722,41389,74773,33574
25017324101,1962,390000,180000,302014,6,3,3,21756,1935,2011,63000,17.315,1950.5,12,69,34,44,13,11,0,68,0,52,90,32,13,0,116,116,116,733,52,17,18,795,46,833,95,733,14,3,31,62,66.1,928,2020,5567,2661,2906,1205,3379,983,4620,57,2,501,1,502,31,187,168,1516,2099,1516,589,352,406,105,43,21,583,470,101,8,3,1,0,0,2017-21,133631,27375,147788,22275,41406,24103
25021413500,1955,415000,208000,312000,6,2,3,10060,1776,2246,70000,21.38,1750.5,11,57,8,20,6,4,0,34,0,14,90,18,3,0,39,37,39,285,15,13,17,427,17,427,62,285,54,14,50,1,73.8,489,2020,4652,2288,2364,906,3074,672,2767,435,0,350,0,350,115,288,697,1197,1818,1197,448,347,238,111,30,23,621,463,132,19,4,2,1,0,2017-21,66000,17546,109451,24427,59600,10673
25021404201,1941,1600000,8e+05,853680,10,5,5,20944,3845,2146.5,260000,22.58,3850.5,15,68,8,49,3,0,0,61,0,13,112,5,0,0,76,76,76,680,13,11,14,674,23,666,69,680,2,1,15,13,66.4,735,2020,3944,1879,2065,1116,2112,716,3343,16,0,313,0,313,14,130,128,1072,1257,1072,354,209,314,152,37,6,185,177,6,1,0,1,0,0,2017-21,250001,0,250001,0,0,0
25021416300,1925,644000,299000,459000,7,3,4,7854,2078,2097.5,150000,29.58,2050.5,11,31,4,27,3,1,0,24,0,6,68,6,2,2,65,60,65,525,14,8,22,573,30,614,33,525,76,4,25,2,73.7,647,2020,5005,2337,2668,1343,2780,882,3534,702,4,192,4,196,42,257,270,1313,1833,1313,407,322,382,141,38,23,520,456,47,10,5,1,0,1,2017-21,164837,23136,225017,36461,53011,11447
25025081301,1900,538000,0,260000,6,2,3,1875,2282,1611,64500,18.75,2250.5,12,28,2,11,1,0,0,15,0,3,3,2,1,0,4,3,4,10,3,16,6,43,7,46,29,10,6,12,18,0,81.3,75,2020,2394,1113,1281,544,1369,481,336,769,8,62,3,65,7,101,1108,504,1060,504,201,122,97,45,22,17,556,437,76,23,9,3,3,5,2017-21,20833,17809,117617,12456,15242,13394
25025010802,1899,880000,497600,171000,4,1,2,970,997,2185.5,2e+05,34.16,950.5,15,105,8,88,2,0,0,68,0,6,118,5,0,0,70,71,70,30,27,34,35,759,44,792,107,30,3,3,838,0,64.7,899,2020,3058,1507,1551,234,2414,410,2453,44,4,281,0,281,20,117,139,569,1823,569,392,109,41,18,6,3,1254,959,264,20,6,2,3,0,2017-21,132981,32229,250001,0,110172,14235
25025080100,1899,650000,134500,312075,2,1,1,2870,2364,1800,207750,62.685,2500.5,9,90,9,11,1,1,0,44,0,15,34,1,5,4,23,24,23,28,12,7,22,142,20,112,91,28,19,31,26,1,71.9,203,2020,2900,1672,1228,414,2243,243,572,1012,2,46,1,47,114,357,796,377,749,377,134,98,77,44,12,12,372,276,59,22,8,7,0,0,2017-21,42563,21397,61250,48138,31917,16916
25017351500,2003,610000,135250,335575,4,1,2,0,1080,2043,111000,28.465,1050.5,13,73,5,19,0,0,1,97,0,7,21,0,1,4,27,32,27,11,10,14,18,395,15,379,73,11,17,34,315,0,71.5,452,2020,2464,1258,1206,254,1759,451,1248,142,0,418,0,418,74,206,376,462,1233,462,259,100,68,22,8,5,771,504,194,55,13,0,4,1,2017-21,78380,24726,155417,128617,44138,30408
25017383600,1957,360000,235625,283966,7,2,3,11530.5,1449,2271.5,49000,15.66,1450.5,11,62,9,34,15,7,0,46,0,19,101,28,9,7,84,85,84,733,40,13,34,784,37,833,75,733,9,4,79,14,65.6,908,2020,6341,2977,3364,1181,3844,1316,3818,482,4,550,2,552,307,497,681,1568,2474,1568,682,363,334,116,47,26,906,699,172,21,8,2,2,2,2017-21,101906,11046,126773,30072,68169,13389
25017374100,1950,640000,337500,417000,6,3,3,10215,1610,2103,134000,28.66,1650.5,11,105,12,28,2,2,0,77,0,11,93,7,2,5,85,92,85,325,17,18,39,683,44,694,107,325,56,17,338,14,66.3,801,2020,4965,2351,2614,1080,2953,932,2890,233,6,1328,0,1328,30,242,236,1304,1975,1304,490,343,336,112,16,7,671,540,95,28,8,0,0,0,2017-21,123429,15346,139138,21263,91857,25351
25021420302,1968,285000,173000,237500,6,2,3,12016,1356,2367.5,40550,17.65,1350.5,9,91,22,29,31,21,1,86,0,33,101,76,30,5,128,124,128,780,89,32,35,856,37,933,116,780,33,1,177,8,68.1,1049,2020,7889,3749,4140,1467,4949,1473,1971,3646,16,765,3,768,176,450,862,1974,2822,1974,720,522,385,198,70,79,848,699,107,16,15,7,3,1,2017-21,77688,17867,109369,25331,34511,18203
25025070104,1920,890000,547000,396750,3,1,1,1220,1310,2254,150000,22.39,1350.5,15,173,8,58,3,1,0,167,1,23,77,10,1,0,75,74,75,0,25,11,32,791,56,741,174,0,0,0,719,0,63.9,915,2020,2862,1500,1362,286,2193,383,1852,51,2,667,0,667,16,130,144,708,1492,708,479,118,72,22,10,7,784,590,162,26,3,2,1,0,2017-21,154779,60797,250001,0,0,0
25009206800,1900,250000,165000,153600,5,2,2,5467,1332,2308,40950,18.27,1350.5,9,64,18,26,13,14,0,51,0,18,35,38,17,0,49,51,49,81,45,15,15,251,29,281,74,81,40,20,120,3,58.3,355,2020,4425,2238,2187,1016,2846,563,1048,604,6,200,1,201,79,129,2358,818,1670,818,254,212,160,97,46,49,852,745,84,11,5,2,0,5,2017-21,30403,10362,95513,16100,23376,12170
25017331102,1967,414700,206000,337500,6,2,3,20038,1607.5,1834,85000,23.585,1650.5,9,74,13,64,11,13,2,88,0,30,167,29,12,1,128,131,128,828,56,19,29,877,29,928,82,828,13,1,68,24,65.9,1010,2020,7073,3456,3617,1461,4186,1426,6253,79,0,307,3,310,18,206,207,1885,2475,1885,669,464,467,197,60,28,590,469,99,12,7,2,0,1,2017-21,150259,22644,156000,30351,83696,26520
25025020200,1899,599000,369500,329625,4,1,2,657,677,2157.5,139542.5,31.58,650.5,13,71,2,35,0,0,0,49,0,12,48,1,2,0,48,49,48,60,5,11,24,560,48,577,71,60,4,4,536,0,60.5,648,2020,3804,1621,2183,196,3233,375,2870,166,1,329,1,330,13,155,269,487,2339,487,326,85,55,16,3,2,1852,1200,574,71,6,1,0,0,2017-21,102642,10788,178125,89096,99917,16402
25017332402,1965,629500,184500,317500,6,3,3,20495,2519,2373.5,166450,25.335,2550.5,9,25,3,3,0,0,0,12,0,5,21,1,1,0,6,6,6,51,1,1,4,79,3,63,25,51,0,0,0,0,73.9,88,2020,2142,967,1175,321,1351,470,1388,87,1,463,0,463,13,75,115,549,1048,549,312,100,80,28,22,7,499,412,73,5,6,3,0,0,2017-21,96667,51430,160948,53820,71458,37731
25025180301,1910,455000,165000,345125,7,2,4,5000,1987,1842,94500,26.885,1950.5,10,30,2,17,5,3,0,18,0,1,40,14,3,0,34,34,34,254,19,13,7,359,18,382,34,254,100,13,32,1,71.4,416,2020,3169,1488,1681,616,1947,606,2726,24,0,35,0,35,30,94,260,824,1202,824,308,214,179,75,24,24,378,279,74,21,2,2,0,0,2017-21,108661,19717,125319,29400,73750,35260
25009211402,1961,382850,230000,297925,6,2,3,10890,1763,2295,66680,20,1750.5,10,46,8,45,5,4,0,54,0,8,124,12,3,0,71,73,71,599,21,8,21,871,31,901,51,599,33,2,252,15,71.8,952,2020,6442,3035,3407,1244,3782,1416,5647,161,5,119,0,119,35,200,275,1735,2584,1735,746,407,385,127,45,25,849,724,98,15,9,2,1,0,2017-21,107875,21779,120933,9093,62813,22725
25009217201,1950,360000,206000,301625,6,2,3,9392,1464,2258,55000,19.485,1450.5,11,21,11,12,6,4,0,22,0,12,44,14,4,0,48,52,48,469,25,2,5,493,18,519,24,469,14,1,41,3,67.4,543,2020,4237,2039,2198,849,2564,824,3640,98,0,70,0,70,20,147,262,1107,1780,1107,464,279,234,85,27,18,673,537,110,21,4,0,1,0,2017-21,104667,16907,123793,8435,75833,44132
25021405100,1972,992000,561650,628300,9,4,4,52620,3944.5,2541,127125,15.885,3950.5,14,88,9,65,8,0,0,98,0,14,151,17,1,0,98,103,98,903,12,21,44,937,54,973,95,903,20,0,51,24,70,1068,2020,5923,2971,2952,1584,3339,1000,4786,48,4,600,0,600,27,292,166,1678,1950,1678,562,347,483,206,66,14,272,232,29,9,0,1,1,0,2017-21,250001,0,250001,0,106250,25421
25017342402,1910,382500,146950,2e+05,4,2,2,2500,1282.5,2195,77000,27.98,1300.5,10,133,10,26,10,5,1,87,0,12,61,24,6,25,34,34,34,79,24,27,24,379,18,331,141,79,106,16,146,0,70.1,472,2020,3664,1909,1755,631,2806,227,1497,340,3,443,2,445,139,234,1006,768,1561,768,339,155,144,78,27,25,793,482,261,34,13,0,0,3,2017-21,79344,15922,80048,79416,79328,31148
25023500101,1931,356000,2e+05,199422.5,7,2,3,5000,1793.5,2278,51000,15.98,1850.5,11,41,7,51,19,12,0,38,0,10,119,45,17,1,84,92,84,696,53,14,24,798,41,877,53,696,16,4,171,18,64.5,930,2020,3617,1761,1856,515,2177,925,3294,25,7,33,0,33,32,143,83,980,1601,980,504,205,168,72,19,12,621,508,102,6,4,0,1,0,2017-21,123438,7997,132563,11572,19469,10096
25023505202,1960.5,480000,250000,306500,7,2,3,16775,1870,2181,84000,19.65,1850.5,11,63,2,83,5,4,3,56,0,8,184,19,4,1,118,112,118,831,16,19,27,982,49,1025,68,831,20,2,156,23,68.7,1093,2020,4520,2111,2409,892,2429,1199,4263,15,5,20,0,20,24,137,56,1236,1830,1236,545,267,249,127,32,16,594,539,37,15,3,0,0,0,2017-21,112193,25919,127067,44208,0,0
25017332100,1967,489000,204900,397603,7,3,4,20081,2132,2042,140500,34.52,2150.5,10,52,20,32,4,3,0,75,0,21,88,11,3,0,105,118,105,725,27,23,29,692,26,741,56,725,1,0,46,5,71.4,797,2020,6063,3005,3058,1261,3588,1214,4787,82,2,838,2,840,30,156,166,1674,2023,1674,569,373,465,186,61,20,349,286,51,7,2,3,0,0,2017-21,161250,22269,163667,25146,128141,88171
25023500104,1930,330000,175000,2e+05,6,2,3,5105,1637,2425,49500,15.32,1650.5,11,56,9,43,16,20,0,62,0,21,120,45,24,0,93,97,93,757,58,26,22,825,41,903,69,757,54,13,77,9,67.6,972,2020,4224,2033,2191,542,2664,1018,3858,26,4,57,5,62,20,156,98,1122,1917,1122,558,259,187,70,35,13,795,650,126,12,3,2,2,0,2017-21,107054,19705,129779,19064,65227,38346
25017339200,1925,575000,237206.5,416125,7,2,3,6277,1791,2204,155000,35.99,1750.5,9,40,8,28,2,1,0,32,0,8,95,10,3,11,59,62,59,602,21,10,18,693,24,725,41,602,76,7,56,1,71.9,766,2020,5700,2754,2946,1035,3513,1152,4894,143,3,219,0,219,35,205,201,1544,2151,1544,653,378,351,119,30,13,607,417,133,34,14,9,0,0,2017-21,161200,30307,178060,28458,99865,30807
25009204200,1915,305000,196500,221725,6,2,2,4227.5,1336.5,2176,36500,14.89,1350.5,13,82,13,49,13,14,0,69,0,18,98,40,18,1,99,106,99,152,49,20,34,818,51,878,94,152,116,47,552,0,59.6,972,2020,5236,2527,2709,718,3742,776,3589,164,23,91,1,92,34,195,1139,1121,2554,1121,595,272,147,75,20,12,1433,1068,293,51,14,4,3,0,2017-21,62023,12581,91979,23816,34583,33111
25009209200,1962,650000,310000,422500,8,3,4,31402,2794,2184,120000,21.57,2800.5,11,40,4,29,11,0,0,32,0,2,125,25,0,0,74,80,74,776,27,19,26,712,40,775,49,776,3,0,20,12,73.8,824,2020,5824,2863,2961,1491,3165,1168,5226,24,1,220,0,220,30,165,158,1611,1951,1611,519,358,455,203,51,25,340,292,42,5,1,0,0,0,2017-21,168845,34748,190625,47604,104667,56938
25017382200,1950,480000,214928,367000,7,2,3,10668,1672,2099,92850,24.575,1700.5,11,69,18,25,6,2,0,48,0,25,93,17,4,1,96,106,96,598,40,11,33,735,27,772,74,598,46,9,134,7,67.4,846,2020,5375,2622,2753,1236,3291,848,4436,82,0,339,1,340,36,226,255,1453,2067,1453,548,354,381,132,28,10,614,509,80,18,3,1,2,1,2017-21,132661,21536,161215,29101,0,0
25021442105,1986,309450,244000,228712.5,5,3,2,10001,1645,2385,33000,10.56,1650.5,11,53,6,6,7,4,0,46,0,4,27,13,2,0,34,41,34,109,15,11,6,315,9,298,58,109,1,0,176,5,61.8,356,2020,1894,845,1049,372,1180,342,1537,59,2,134,2,136,10,61,89,477,796,477,188,131,106,39,10,3,319,264,54,0,0,1,0,0,2017-21,147981,54348,167994,40355,81845,45770
25009217601,1962,494000,255000,376000,7,3,4,16853,2008,2261,60000,12.93,2050.5,11,20,7,23,1,2,1,30,0,13,92,4,2,0,62,62,62,579,12,12,11,579,19,613,20,579,6,0,6,31,70.8,633,2020,4732,2218,2514,926,2575,1231,4312,23,2,84,0,84,25,155,131,1236,1716,1236,487,267,348,92,35,7,480,412,51,12,2,2,0,1,2017-21,110568,27437,169155,43615,18106,6749
25017358700,1976,875000,416995,549500,9,3,4,16371,2564,1867,207900,29.94,2550.5,12,90,15,59,6,0,0,78,0,16,151,8,0,0,142,152,142,838,46,32,36,882,38,942,92,838,5,0,165,8,67.1,1034,2020,5608,2766,2842,1579,3052,977,3162,56,2,1889,0,1889,54,265,180,1566,1841,1566,496,335,492,164,51,28,275,235,35,2,2,1,0,0,2017-21,234000,38723,250001,0,150605,45017
25017338200,1966,530000,249450,368925,6,2,3,1172,1737,2503,122250,32.56,1750.5,13,63,2,22,4,2,0,69,0,9,89,9,4,0,97,100,97,313,41,20,53,701,51,800,66,313,73,1,433,0,70.7,866,2020,4271,2020,2251,1101,2443,727,2548,102,0,1237,2,1239,54,182,146,1047,1551,1047,321,255,319,94,44,14,504,439,56,4,2,0,2,1,2017-21,124125,20108,147375,18355,100125,41041
